circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20
17,848,11,8,21,0,0,0.0,822,1,1,1,0,0,91.547,1,2,1,2,0,0,91.57,20,5,2,3,0,0,91.848,844,4,2,4,0,0,91.865,830,3,3,5,0,0,92.089,842,10,3,6,0,0,92.93,817,18,7,7,0,0,92.958,807,9,7,8,0,0,92.962,825,8,6,9,0,0,93.15,154,19,6,10,0,0,93.156,826,13,8,11,0,0,93.236,815,14,9,12,0,0,93.299,8,6,4,13,0,0,93.419,832,20,5,14,1,0,93.523,846,7,5,15,1,0,93.967,840,12,9,16,0,0,94.292,847,16,10,17,0,0,95.253,9,17,10,18,0,0,95.281,841,15,4,21,0,0,0.0
17,848,11,8,18,0,0,128.468,822,1,1,2,0,0,108.391,1,2,1,1,0,0,106.407,20,5,2,4,0,0,110.733,844,4,2,3,0,0,110.061,830,3,3,5,0,0,112.744,842,10,3,6,0,0,114.122,817,18,7,7,0,0,116.77,807,9,7,9,0,0,119.16,825,8,6,11,0,0,120.389,154,19,6,10,0,0,119.725,826,13,8,17,0,0,126.639,815,14,9,8,0,0,117.998,8,6,4,12,0,0,121.546,832,20,5,19,0,0,131.9,846,7,5,20,0,0,138.254,840,12,9,13,0,0,122.994,847,16,10,15,0,0,124.734,9,17,10,16,0,0,125.409,841,15,4,14,0,0,124.095
17,848,11,8,18,0,0,103.535,822,1,1,2,0,0,107.756,1,2,1,1,0,0,108.693,20,5,2,4,0,0,107.915,844,4,2,3,0,0,107.918,830,3,3,5,0,0,107.324,842,10,3,6,0,0,107.409,817,18,7,7,0,0,107.265,807,9,7,9,0,0,106.64,825,8,6,11,0,0,106.985,154,19,6,10,0,0,106.81,826,13,8,16,0,0,104.24,815,14,9,8,0,0,107.379,8,6,4,12,0,0,106.19,832,20,5,19,0,0,141.056,846,7,5,20,0,0,146.586,840,12,9,13,0,0,105.359,847,16,10,15,0,0,105.543,9,17,10,17,0,0,106.228,841,15,4,14,0,0,104.793
17,848,11,8,17,0,0,101.082,822,1,1,2,0,0,98.543,1,2,1,1,0,0,98.119,20,5,2,4,0,0,98.643,844,4,2,3,0,0,98.637,830,3,3,5,0,0,99.203,842,10,3,6,0,0,99.821,817,18,7,7,0,0,100.475,807,9,7,9,0,0,100.935,825,8,6,12,0,0,102.041,154,19,6,10,0,0,101.198,826,13,8,15,1,0,100.91,815,14,9,8,0,0,100.612,8,6,4,11,0,0,100.931,832,20,5,19,0,0,99.731,846,7,5,20,0,0,99.921,840,12,9,13,0,0,101.604,847,16,10,16,0,0,102.357,9,17,10,18,0,0,103.334,841,15,4,14,1,0,102.096
17,848,11,8,16,0,0,100.795,822,1,1,2,0,0,98.638,1,2,1,1,0,0,98.522,20,5,2,4,0,0,98.892,844,4,2,3,0,0,98.849,830,3,3,5,0,0,99.075,842,10,3,6,0,0,99.988,817,18,7,7,0,0,100.547,807,9,7,9,0,0,101.168,825,8,6,12,0,0,102.068,154,19,6,11,1,0,102.272,826,13,8,14,0,0,100.651,815,14,9,8,0,0,100.377,8,6,4,10,0,0,100.508,832,20,5,19,0,0,100.206,846,7,5,20,0,0,100.193,840,12,9,13,0,0,102.004,847,16,10,17,0,0,103.13,9,17,10,18,0,0,102.88,841,15,4,15,0,0,102.443
17,848,11,8,15,0,0,101.715,822,1,1,2,0,0,98.742,1,2,1,1,0,0,98.501,20,5,2,4,0,0,98.976,844,4,2,3,0,0,98.97,830,3,3,5,0,0,98.863,842,10,3,6,0,0,99.72,817,18,7,7,0,0,100.254,807,9,7,9,0,0,100.624,825,8,6,12,1,0,101.665,154,19,6,11,0,0,101.44,826,13,8,14,0,0,101.846,815,14,9,8,0,0,100.277,8,6,4,10,0,0,100.443,832,20,5,19,0,0,100.418,846,7,5,20,0,0,100.526,840,12,9,13,0,0,101.702,847,16,10,17,0,0,102.111,9,17,10,18,0,0,102.763,841,15,4,16,0,0,102.604
17,848,11,8,15,0,0,101.135,822,1,1,2,0,0,98.698,1,2,1,1,0,0,98.524,20,5,2,4,0,0,98.839,844,4,2,3,0,0,98.743,830,3,3,5,0,0,99.154,842,10,3,6,0,0,99.97,817,18,7,7,0,0,100.115,807,9,7,9,0,0,100.282,825,8,6,12,0,0,101.555,154,19,6,11,0,0,101.282,826,13,8,14,0,0,101.473,815,14,9,8,0,0,100.294,8,6,4,10,0,0,100.374,832,20,5,19,0,0,100.702,846,7,5,20,0,0,100.603,840,12,9,13,0,0,101.76,847,16,10,17,0,0,101.802,9,17,10,18,0,0,102.254,841,15,4,16,0,0,101.992
17,848,11,8,14,0,0,102.145,822,1,1,2,0,0,98.933,1,2,1,1,0,0,98.411,20,5,2,4,0,0,99.112,844,4,2,3,0,0,99.101,830,3,3,5,0,0,99.002,842,10,3,6,0,0,99.871,817,18,7,7,0,0,100.044,807,9,7,9,1,0,100.472,825,8,6,12,0,0,101.766,154,19,6,11,0,0,101.345,826,13,8,16,0,0,106.599,815,14,9,8,0,0,100.357,8,6,4,10,0,0,100.26,832,20,5,19,0,0,100.266,846,7,5,20,0,0,100.553,840,12,9,13,0,0,101.694,847,16,10,15,0,0,101.859,9,17,10,18,0,0,102.378,841,15,4,17,0,0,106.701
17,848,11,8,14,0,0,101.33,822,1,1,2,0,0,98.73,1,2,1,1,0,0,98.296,20,5,2,4,0,0,98.933,844,4,2,3,0,0,98.912,830,3,3,5,0,0,98.991,842,10,3,6,0,0,99.807,817,18,7,7,0,0,100.179,807,9,7,9,0,0,100.416,825,8,6,11,0,0,101.478,154,19,6,13,0,0,105.814,826,13,8,17,0,0,113.099,815,14,9,8,0,0,100.494,8,6,4,10,0,0,100.016,832,20,5,19,0,0,100.228,846,7,5,20,0,0,100.499,840,12,9,12,0,0,101.446,847,16,10,15,0,0,101.368,9,17,10,16,0,0,101.878,841,15,4,18,0,0,120.17
17,848,11,8,12,0,0,100.997,822,1,1,2,0,0,98.641,1,2,1,1,0,0,98.265,20,5,2,4,0,0,98.956,844,4,2,3,0,0,98.915,830,3,3,5,0,0,99.108,842,10,3,6,0,0,99.727,817,18,7,7,0,0,100.497,807,9,7,9,0,0,100.399,825,8,6,13,0,0,105.444,154,19,6,17,0,0,118.437,826,13,8,16,0,0,100.154,815,14,9,8,0,0,100.336,8,6,4,10,0,0,100.644,832,20,5,19,0,0,100.548,846,7,5,20,0,0,100.362,840,12,9,11,0,0,101.254,847,16,10,14,0,0,101.355,9,17,10,15,0,0,101.711,841,15,4,18,0,0,99.184
