circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20
11,842,15,8,20,0,0,78.166,846,2,3,1,0,0,75.227,857,5,3,2,0,0,75.249,830,1,1,3,0,0,75.273,832,4,2,4,0,0,75.696,1,8,4,5,0,0,75.854,844,3,2,6,0,0,75.905,4,9,5,7,0,0,76.043,840,10,5,8,0,0,76.244,817,13,6,9,0,0,76.447,852,12,6,10,0,0,76.477,807,11,7,11,0,0,76.31700000000001,822,21,10,12,0,0,76.384,848,17,9,13,0,0,76.429,858,20,9,14,0,0,76.543,825,16,7,15,0,0,76.548,815,6,1,16,0,0,77.886,847,7,4,17,0,0,77.968,855,19,10,18,0,0,78.037,839,18,8,19,0,0,78.049
11,842,15,8,20,0,0,98.598,846,2,3,3,0,0,89.389,857,5,3,1,0,0,86.746,830,1,1,2,0,0,88.336,832,4,2,7,0,0,92.36699999999999,1,8,4,4,0,0,90.241,844,3,2,5,0,0,91.218,4,9,5,6,0,0,91.876,840,10,5,8,0,0,92.82,817,13,6,11,0,0,94.32900000000001,852,12,6,12,0,0,95.04599999999999,807,11,7,14,0,0,95.92099999999999,822,21,10,13,0,0,95.43,848,17,9,9,0,0,93.24000000000001,858,20,9,18,0,0,97.62299999999999,825,16,7,10,0,0,93.837,815,6,1,17,0,0,97.441,847,7,4,16,0,0,96.91499999999999,855,19,10,19,0,0,97.963,839,18,8,15,0,0,96.411
11,842,15,8,20,0,0,87.321,846,2,3,3,0,0,84.24,857,5,3,1,0,0,84.038,830,1,1,2,0,0,84.026,832,4,2,7,0,0,86.038,1,8,4,4,0,0,84.832,844,3,2,5,0,0,85.076,4,9,5,6,0,0,86.08500000000001,840,10,5,8,0,0,86.376,817,13,6,11,0,0,86.602,852,12,6,12,0,0,86.461,807,11,7,17,1,0,88.821,822,21,10,13,0,0,86.578,848,17,9,9,0,0,86.441,858,20,9,16,0,0,86.84100000000001,825,16,7,10,0,0,86.68,815,6,1,18,0,0,87.372,847,7,4,15,0,0,86.918,855,19,10,19,0,0,87.425,839,18,8,14,0,0,86.711
11,842,15,8,19,0,0,86.056,846,2,3,3,0,0,84.393,857,5,3,1,0,0,84.401,830,1,1,2,0,0,84.075,832,4,2,6,0,0,84.871,1,8,4,4,0,0,84.679,844,3,2,5,0,0,84.64699999999999,4,9,5,7,0,0,86.908,840,10,5,8,0,0,86.471,817,13,6,11,0,0,86.545,852,12,6,12,0,0,86.681,807,11,7,20,0,0,101.26599999999999,822,21,10,13,0,0,86.586,848,17,9,9,0,0,86.583,858,20,9,16,0,0,85.95400000000001,825,16,7,10,0,0,86.6,815,6,1,17,0,0,86.051,847,7,4,15,0,0,86.012,855,19,10,18,0,0,86.13,839,18,8,14,0,0,86.303
11,842,15,8,19,0,0,86.40899999999999,846,2,3,2,0,0,83.627,857,5,3,1,0,0,84.115,830,1,1,3,0,0,86.075,832,4,2,6,0,0,85.043,1,8,4,4,0,0,84.279,844,3,2,5,0,0,84.54599999999999,4,9,5,7,0,0,86.009,840,10,5,8,0,0,86.069,817,13,6,11,0,0,86.208,852,12,6,12,0,0,86.19200000000001,807,11,7,20,0,0,83.509,822,21,10,13,0,0,86.343,848,17,9,9,0,0,85.93299999999999,858,20,9,16,0,0,86.265,825,16,7,10,0,0,85.911,815,6,1,17,0,0,86.364,847,7,4,15,0,0,86.339,855,19,10,18,0,0,86.361,839,18,8,14,0,0,86.41499999999999
11,842,15,8,19,0,0,86.594,846,2,3,2,0,0,83.804,857,5,3,1,0,0,83.79599999999999,830,1,1,3,0,0,83.979,832,4,2,6,0,0,84.52,1,8,4,4,0,0,84.001,844,3,2,5,0,0,84.112,4,9,5,7,0,0,85.97800000000001,840,10,5,8,0,0,85.926,817,13,6,11,0,0,86.01,852,12,6,12,0,0,85.887,807,11,7,20,0,0,84.206,822,21,10,13,0,0,86.207,848,17,9,9,0,0,86.179,858,20,9,16,0,0,86.475,825,16,7,10,0,0,86.149,815,6,1,17,0,0,86.461,847,7,4,15,0,0,86.217,855,19,10,18,0,0,86.498,839,18,8,14,0,0,86.158
11,842,15,8,19,0,0,86.14,846,2,3,2,0,0,84.045,857,5,3,1,0,0,83.846,830,1,1,3,0,0,84.255,832,4,2,6,0,0,84.526,1,8,4,4,0,0,84.154,844,3,2,5,0,0,84.119,4,9,5,7,0,0,85.854,840,10,5,8,0,0,85.838,817,13,6,9,0,0,85.717,852,12,6,10,0,0,86.07900000000001,807,11,7,20,0,0,84.687,822,21,10,12,0,0,86.02,848,17,9,11,1,0,88.05799999999999,858,20,9,15,0,0,86.082,825,16,7,13,1,0,88.066,815,6,1,16,0,0,86.01,847,7,4,14,0,0,85.967,855,19,10,17,0,0,85.991,839,18,8,18,1,0,88.553
11,842,15,8,15,0,0,85.505,846,2,3,2,0,0,84.08500000000001,857,5,3,1,0,0,84.11,830,1,1,3,0,0,84.38,832,4,2,6,0,0,84.049,1,8,4,4,0,0,84.193,844,3,2,5,0,0,84.025,4,9,5,8,1,0,86.161,840,10,5,7,0,0,84.814,817,13,6,10,1,0,86.3,852,12,6,9,0,0,84.54599999999999,807,11,7,17,0,0,85.002,822,21,10,11,0,0,84.968,848,17,9,18,0,0,102.19800000000001,858,20,9,13,0,0,85.07,825,16,7,19,0,0,102.43,815,6,1,14,0,0,85.24,847,7,4,12,0,0,84.569,855,19,10,16,1,0,88.146,839,18,8,20,0,0,101.761
11,842,15,8,13,0,0,85.89,846,2,3,2,0,0,84.027,857,5,3,1,0,0,83.892,830,1,1,3,0,0,84.292,832,4,2,6,0,0,84.408,1,8,4,4,0,0,84.235,844,3,2,5,0,0,84.381,4,9,5,15,0,0,103.292,840,10,5,7,0,0,84.4,817,13,6,18,0,0,103.084,852,12,6,8,0,0,84.629,807,11,7,14,0,0,84.82900000000001,822,21,10,9,0,0,85.188,848,17,9,16,0,0,84.624,858,20,9,12,1,0,87.436,825,16,7,17,0,0,84.576,815,6,1,11,0,0,85.051,847,7,4,10,0,0,85.157,855,19,10,20,0,0,102.412,839,18,8,19,0,0,84.287
11,842,15,8,12,0,0,85.41,846,2,3,2,0,0,84.225,857,5,3,1,0,0,84.206,830,1,1,3,0,0,84.444,832,4,2,6,0,0,84.28999999999999,1,8,4,4,0,0,84.366,844,3,2,5,0,0,84.30799999999999,4,9,5,14,0,0,84.968,840,10,5,7,0,0,84.601,817,13,6,17,0,0,84.708,852,12,6,8,0,0,84.541,807,11,7,13,0,0,85.23400000000001,822,21,10,9,0,0,84.876,848,17,9,15,0,0,84.892,858,20,9,19,0,0,102.74600000000001,825,16,7,16,0,0,84.852,815,6,1,11,0,0,84.197,847,7,4,10,0,0,84.836,855,19,10,20,0,0,84.849,839,18,8,18,0,0,84.60900000000001
