circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20
34,852,14,5,20,0,0,0.0,830,1,1,1,0,0,89.99,1,2,2,2,0,0,90.248,822,5,2,3,0,0,90.376,815,3,1,4,0,0,90.445,832,7,4,5,0,0,90.84,842,8,5,6,0,0,90.868,844,6,4,7,0,0,90.987,846,4,3,8,0,0,91.252,4,11,7,9,0,0,91.34,817,9,3,10,0,0,91.382,839,13,7,11,0,0,91.736,20,10,6,12,0,0,91.767,841,16,8,13,0,0,91.813,847,17,9,14,0,0,92.065,854,18,10,15,0,0,92.942,849,20,9,16,0,0,93.062,8,15,8,17,0,0,93.354,853,19,10,18,0,0,93.554,840,12,6,19,0,0,0.0
34,852,14,5,18,0,0,115.798,830,1,1,2,0,0,106.339,1,2,2,1,0,0,104.859,822,5,2,3,0,0,106.833,815,3,1,4,0,0,108.257,832,7,4,5,0,0,108.811,842,8,5,6,0,0,110.025,844,6,4,7,0,0,110.607,846,4,3,10,0,0,111.536,4,11,7,8,0,0,110.69,817,9,3,9,0,0,111.35,839,13,7,11,0,0,112.392,20,10,6,12,0,0,112.847,841,16,8,13,0,0,113.165,847,17,9,17,0,0,115.42,854,18,10,19,0,0,116.462,849,20,9,15,0,0,114.228,8,15,8,14,0,0,113.586,853,19,10,20,0,0,117.026,840,12,6,16,0,0,115.002
34,852,14,5,17,0,0,103.228,830,1,1,2,0,0,99.613,1,2,2,1,0,0,99.625,822,5,2,3,0,0,100.188,815,3,1,4,0,0,100.612,832,7,4,5,0,0,101.546,842,8,5,6,0,0,101.402,844,6,4,7,0,0,101.749,846,4,3,10,0,0,103.526,4,11,7,8,0,0,102.37,817,9,3,9,0,0,102.492,839,13,7,12,0,0,103.919,20,10,6,11,0,0,102.974,841,16,8,13,0,0,103.587,847,17,9,18,0,0,104.277,854,18,10,19,0,0,104.178,849,20,9,16,0,0,104.439,8,15,8,14,0,0,103.743,853,19,10,20,0,0,104.607,840,12,6,15,0,0,103.047
34,852,14,5,17,0,0,102.618,830,1,1,2,0,0,99.571,1,2,2,1,0,0,99.776,822,5,2,3,0,0,99.822,815,3,1,4,0,0,100.549,832,7,4,5,0,0,101.069,842,8,5,6,0,0,101.048,844,6,4,7,0,0,100.847,846,4,3,10,0,0,101.389,4,11,7,8,0,0,100.797,817,9,3,9,0,0,101.218,839,13,7,12,0,0,101.83,20,10,6,11,0,0,101.46,841,16,8,13,0,0,102.095,847,17,9,18,0,0,103.16,854,18,10,19,0,0,102.66,849,20,9,16,0,0,102.496,8,15,8,14,0,0,102.222,853,19,10,20,0,0,102.672,840,12,6,15,0,0,101.9
34,852,14,5,16,0,0,101.485,830,1,1,2,0,0,100.024,1,2,2,1,0,0,99.692,822,5,2,3,0,0,99.889,815,3,1,4,0,0,100.419,832,7,4,5,0,0,101.085,842,8,5,6,0,0,100.899,844,6,4,7,0,0,101.116,846,4,3,10,0,0,101.538,4,11,7,8,0,0,101.498,817,9,3,9,0,0,101.124,839,13,7,12,0,0,101.55,20,10,6,11,0,0,101.728,841,16,8,13,0,0,101.479,847,17,9,18,0,0,102.635,854,18,10,20,0,0,107.603,849,20,9,17,0,0,103.552,8,15,8,14,0,0,101.28,853,19,10,19,0,0,102.601,840,12,6,15,0,0,101.411
34,852,14,5,16,0,0,100.996,830,1,1,2,0,0,99.408,1,2,2,1,0,0,99.549,822,5,2,3,0,0,99.293,815,3,1,4,0,0,99.998,832,7,4,5,0,0,100.342,842,8,5,6,0,0,100.313,844,6,4,7,0,0,100.393,846,4,3,10,0,0,100.54,4,11,7,8,0,0,100.733,817,9,3,9,0,0,100.531,839,13,7,12,0,0,101.021,20,10,6,11,0,0,100.534,841,16,8,13,0,0,101.075,847,17,9,18,0,0,101.532,854,18,10,20,0,0,102.872,849,20,9,17,0,0,101.738,8,15,8,14,0,0,101.507,853,19,10,19,0,0,102.001,840,12,6,15,0,0,101.613
34,852,14,5,16,0,0,100.577,830,1,1,2,0,0,98.727,1,2,2,1,0,0,98.787,822,5,2,3,0,0,98.604,815,3,1,4,0,0,99.24,832,7,4,5,0,0,99.836,842,8,5,6,0,0,100.032,844,6,4,7,0,0,100.017,846,4,3,10,0,0,100.359,4,11,7,8,0,0,100.604,817,9,3,9,0,0,100.425,839,13,7,12,0,0,100.536,20,10,6,11,0,0,100.476,841,16,8,13,0,0,100.7,847,17,9,18,0,0,101.461,854,18,10,20,0,0,102.279,849,20,9,17,0,0,101.116,8,15,8,14,0,0,100.619,853,19,10,19,0,0,101.805,840,12,6,15,0,0,100.586
34,852,14,5,16,0,0,101.051,830,1,1,2,0,0,99.43,1,2,2,1,0,0,99.204,822,5,2,3,0,0,99.51,815,3,1,4,0,0,99.665,832,7,4,5,0,0,100.547,842,8,5,6,0,0,100.629,844,6,4,7,0,0,100.773,846,4,3,10,0,0,100.873,4,11,7,8,0,0,100.749,817,9,3,9,0,0,100.86,839,13,7,12,0,0,100.917,20,10,6,11,0,0,100.941,841,16,8,13,0,0,100.89,847,17,9,18,0,0,101.152,854,18,10,20,0,0,101.986,849,20,9,17,0,0,101.564,8,15,8,14,0,0,101.099,853,19,10,19,0,0,101.831,840,12,6,15,0,0,101.048
34,852,14,5,16,0,0,100.724,830,1,1,2,0,0,99.059,1,2,2,1,0,0,98.763,822,5,2,3,0,0,99.229,815,3,1,4,0,0,99.072,832,7,4,5,0,0,100.621,842,8,5,6,0,0,100.547,844,6,4,7,0,0,101.148,846,4,3,10,0,0,100.685,4,11,7,8,0,0,100.907,817,9,3,9,0,0,100.85,839,13,7,12,0,0,100.817,20,10,6,11,0,0,100.59,841,16,8,13,0,0,100.877,847,17,9,18,0,0,101.407,854,18,10,20,0,0,101.31,849,20,9,17,0,0,101.284,8,15,8,14,0,0,100.594,853,19,10,19,0,0,102.003,840,12,6,15,0,0,100.751
34,852,14,5,16,0,0,101.195,830,1,1,2,0,0,99.122,1,2,2,1,0,0,99.268,822,5,2,3,0,0,99.264,815,3,1,4,0,0,99.305,832,7,4,5,0,0,100.779,842,8,5,6,0,0,100.68,844,6,4,7,0,0,100.515,846,4,3,10,0,0,100.358,4,11,7,8,0,0,100.544,817,9,3,9,0,0,100.741,839,13,7,12,0,0,100.751,20,10,6,11,0,0,100.571,841,16,8,13,0,0,100.844,847,17,9,18,0,0,101.095,854,18,10,20,0,0,101.098,849,20,9,17,0,0,101.096,8,15,8,15,0,0,102.03,853,19,10,19,0,0,101.289,840,12,6,14,0,0,100.492
