circuitId,driverId1,driverStanding1,constructorStanding1,position1,inPit1,status1,laptime1,driverId2,driverStanding2,constructorStanding2,position2,inPit2,status2,laptime2,driverId3,driverStanding3,constructorStanding3,position3,inPit3,status3,laptime3,driverId4,driverStanding4,constructorStanding4,position4,inPit4,status4,laptime4,driverId5,driverStanding5,constructorStanding5,position5,inPit5,status5,laptime5,driverId6,driverStanding6,constructorStanding6,position6,inPit6,status6,laptime6,driverId7,driverStanding7,constructorStanding7,position7,inPit7,status7,laptime7,driverId8,driverStanding8,constructorStanding8,position8,inPit8,status8,laptime8,driverId9,driverStanding9,constructorStanding9,position9,inPit9,status9,laptime9,driverId10,driverStanding10,constructorStanding10,position10,inPit10,status10,laptime10,driverId11,driverStanding11,constructorStanding11,position11,inPit11,status11,laptime11,driverId12,driverStanding12,constructorStanding12,position12,inPit12,status12,laptime12,driverId13,driverStanding13,constructorStanding13,position13,inPit13,status13,laptime13,driverId14,driverStanding14,constructorStanding14,position14,inPit14,status14,laptime14,driverId15,driverStanding15,constructorStanding15,position15,inPit15,status15,laptime15,driverId16,driverStanding16,constructorStanding16,position16,inPit16,status16,laptime16,driverId17,driverStanding17,constructorStanding17,position17,inPit17,status17,laptime17,driverId18,driverStanding18,constructorStanding18,position18,inPit18,status18,laptime18,driverId19,driverStanding19,constructorStanding19,position19,inPit19,status19,laptime19,driverId20,driverStanding20,constructorStanding20,position20,inPit20,status20,laptime20
3,3,1,1,1,0,0,93.185,1,2,1,2,0,0,93.464,822,8,4,4,0,0,94.247,815,13,5,5,0,0,94.346,8,9,3,6,0,0,94.368,18,4,2,7,0,0,94.387,13,10,4,8,0,0,94.511,825,5,2,9,0,0,94.712,4,3,3,10,0,0,94.992,20,7,6,11,0,0,94.985,807,6,5,12,0,0,95.116,826,12,7,13,0,0,95.145,817,22,6,3,0,0,94.051,818,11,7,14,1,0,95.286,821,16,8,15,0,0,95.891,154,14,9,16,0,0,95.908,813,21,9,17,0,0,96.663,155,18,10,19,0,0,97.085,824,20,11,20,0,0,97.31,828,19,10,21,0,0,97.875
3,3,1,1,2,0,0,103.487,1,2,1,1,0,0,102.467,822,8,4,5,0,0,106.24,815,13,5,4,0,0,105.657,8,9,3,9,0,0,108.461,18,4,2,6,0,0,106.612,13,10,4,3,0,0,104.407,825,5,2,11,0,0,109.266,4,3,3,7,0,0,107.396,20,7,6,10,0,0,108.847,807,6,5,8,0,0,107.757,826,12,7,13,0,0,110.277,817,22,6,12,0,0,109.767,818,11,7,22,0,0,150.538,821,16,8,14,0,0,110.522,154,14,9,19,0,0,113.64,813,21,9,15,0,0,111.296,155,18,10,18,0,0,113.503,824,20,11,16,0,0,112.355,828,19,10,17,0,0,113.491
3,3,1,1,2,0,0,100.938,1,2,1,1,0,0,100.928,822,8,4,5,0,0,101.493,815,13,5,4,0,0,101.131,8,9,3,9,0,0,102.267,18,4,2,6,0,0,101.953,13,10,4,3,0,0,101.241,825,5,2,11,0,0,102.533,4,3,3,7,0,0,102.061,20,7,6,10,0,0,102.34,807,6,5,8,0,0,102.12,826,12,7,13,0,0,102.624,817,22,6,12,0,0,102.582,818,11,7,22,0,0,132.49,821,16,8,14,0,0,103.23,154,14,9,18,0,0,104.332,813,21,9,15,0,0,103.605,155,18,10,19,0,0,105.236,824,20,11,16,0,0,103.78,828,19,10,17,0,0,104.431
3,3,1,1,2,0,0,100.566,1,2,1,1,0,0,100.627,822,8,4,5,0,0,101.676,815,13,5,4,0,0,101.549,8,9,3,9,0,0,102.272,18,4,2,6,0,0,101.754,13,10,4,3,0,0,101.384,825,5,2,11,0,0,102.391,4,3,3,7,0,0,101.917,20,7,6,10,0,0,102.498,807,6,5,8,0,0,102.081,826,12,7,13,0,0,102.381,817,22,6,12,0,0,102.421,818,11,7,22,0,0,102.541,821,16,8,14,0,0,102.893,154,14,9,17,0,0,102.079,813,21,9,15,0,0,102.853,155,18,10,19,0,0,103.724,824,20,11,16,0,0,103.286,828,19,10,18,0,0,104.076
3,3,1,1,2,0,0,100.872,1,2,1,1,0,0,100.544,822,8,4,5,0,0,101.538,815,13,5,4,0,0,101.512,8,9,3,9,0,0,102.249,18,4,2,6,0,0,101.585,13,10,4,3,0,0,101.507,825,5,2,11,0,0,102.465,4,3,3,7,0,0,101.994,20,7,6,10,0,0,102.353,807,6,5,8,0,0,101.92,826,12,7,13,0,0,102.711,817,22,6,12,0,0,102.567,818,11,7,22,0,0,103.507,821,16,8,14,0,0,102.889,154,14,9,16,0,0,102.627,813,21,9,15,0,0,102.946,155,18,10,19,0,0,103.833,824,20,11,17,0,0,104.009,828,19,10,18,0,0,103.874
3,3,1,1,2,0,0,100.978,1,2,1,1,0,0,100.78,822,8,4,5,0,0,101.738,815,13,5,4,0,0,101.43,8,9,3,9,0,0,102.105,18,4,2,6,0,0,101.797,13,10,4,3,0,0,101.902,825,5,2,11,0,0,102.213,4,3,3,8,0,0,103.054,20,7,6,10,0,0,102.127,807,6,5,7,0,0,101.449,826,12,7,13,0,0,102.445,817,22,6,12,0,0,102.252,818,11,7,22,0,0,103.624,821,16,8,14,0,0,103.249,154,14,9,16,0,0,102.465,813,21,9,15,0,0,102.661,155,18,10,18,0,0,103.191,824,20,11,17,0,0,103.861,828,19,10,19,0,0,104.745
3,3,1,1,2,0,0,100.985,1,2,1,1,0,0,101.025,822,8,4,5,0,0,102.197,815,13,5,4,0,0,102.072,8,9,3,9,0,0,102.285,18,4,2,6,0,0,102.017,13,10,4,3,0,0,102.071,825,5,2,11,0,0,102.475,4,3,3,8,0,0,102.533,20,7,6,10,0,0,102.234,807,6,5,7,0,0,101.993,826,12,7,13,0,0,102.634,817,22,6,12,0,0,102.386,818,11,7,22,0,0,103.405,821,16,8,15,0,0,104.414,154,14,9,16,0,0,103.282,813,21,9,14,0,0,103.179,155,18,10,18,0,0,103.261,824,20,11,17,0,0,103.504,828,19,10,19,0,0,103.922
3,3,1,1,2,0,0,100.888,1,2,1,1,0,0,100.839,822,8,4,5,0,0,102.543,815,13,5,4,0,0,102.452,8,9,3,9,0,0,102.681,18,4,2,6,0,0,102.371,13,10,4,3,0,0,102.334,825,5,2,11,0,0,103.052,4,3,3,8,0,0,102.639,20,7,6,10,0,0,102.594,807,6,5,7,0,0,101.97,826,12,7,13,0,0,102.929,817,22,6,12,0,0,103.049,818,11,7,22,0,0,104.07,821,16,8,15,0,0,103.461,154,14,9,16,0,0,103.003,813,21,9,14,0,0,103.182,155,18,10,18,0,0,103.407,824,20,11,17,0,0,103.972,828,19,10,19,0,0,104.02
3,3,1,1,2,0,0,100.823,1,2,1,1,0,0,100.945,822,8,4,5,0,0,102.847,815,13,5,4,0,0,102.255,8,9,3,9,0,0,102.965,18,4,2,6,0,0,102.677,13,10,4,3,0,0,102.322,825,5,2,11,0,0,103.017,4,3,3,8,0,0,102.328,20,7,6,10,0,0,102.777,807,6,5,7,0,0,102.415,826,12,7,13,0,0,102.857,817,22,6,12,0,0,102.933,818,11,7,22,0,0,103.759,821,16,8,15,0,0,103.319,154,14,9,16,0,0,104.173,813,21,9,14,0,0,103.465,155,18,10,18,0,0,103.553,824,20,11,17,0,0,103.73,828,19,10,19,0,0,104.524
3,3,1,1,2,0,0,100.989,1,2,1,1,0,0,100.842,822,8,4,5,1,0,102.835,815,13,5,4,0,0,102.432,8,9,3,9,0,0,102.733,18,4,2,6,0,0,102.752,13,10,4,3,0,0,102.446,825,5,2,11,0,0,103.376,4,3,3,8,0,0,102.667,20,7,6,10,0,0,102.991,807,6,5,7,0,0,102.657,826,12,7,13,1,0,103.797,817,22,6,12,0,0,103.655,818,11,7,22,0,0,104.061,821,16,8,15,0,0,103.553,154,14,9,16,0,0,103.289,813,21,9,14,0,0,103.104,155,18,10,18,0,0,103.94,824,20,11,17,1,0,104.349,828,19,10,19,0,0,104.406
3,3,1,1,2,0,0,100.994,1,2,1,1,0,0,101.182,822,8,4,9,0,0,108.066,815,13,5,4,0,0,102.61,8,9,3,8,0,0,103.061,18,4,2,5,0,0,102.6,13,10,4,3,0,0,102.653,825,5,2,11,0,0,103.378,4,3,3,7,0,0,103.047,20,7,6,10,0,0,103.008,807,6,5,6,0,0,102.712,826,12,7,13,0,0,106.071,817,22,6,12,0,0,103.147,818,11,7,22,0,0,106.436,821,16,8,15,0,0,103.825,154,14,9,16,0,0,103.579,813,21,9,14,0,0,103.348,155,18,10,17,0,0,104.057,824,20,11,18,0,0,108.048,828,19,10,19,1,0,105.021
3,3,1,1,2,0,0,101.306,1,2,1,1,0,0,101.174,822,8,4,16,0,0,121.274,815,13,5,4,0,0,102.789,8,9,3,8,0,0,103.203,18,4,2,5,0,0,102.569,13,10,4,3,0,0,103.089,825,5,2,11,0,0,104.985,4,3,3,7,1,0,102.879,20,7,6,9,0,0,103.059,807,6,5,6,0,0,102.545,826,12,7,17,0,0,121.863,817,22,6,10,0,0,102.986,818,11,7,22,0,0,104.12,821,16,8,13,1,0,104.28,154,14,9,14,0,0,103.655,813,21,9,12,0,0,103.374,155,18,10,15,0,0,104.277,824,20,11,21,0,0,124.368,828,19,10,18,0,0,108.497
3,3,1,1,2,0,0,101.336,1,2,1,1,0,0,101.377,822,8,4,14,0,0,100.421,815,13,5,3,0,0,103.598,8,9,3,7,1,0,103.171,18,4,2,5,0,0,103.2,13,10,4,4,1,0,105.072,825,5,2,11,0,0,104.676,4,3,3,9,0,0,105.825,20,7,6,8,0,0,103.212,807,6,5,6,0,0,103.045,826,12,7,17,0,0,100.16,817,22,6,10,0,0,101.971,818,11,7,22,0,0,104.256,821,16,8,15,0,0,108.755,154,14,9,13,1,0,103.926,813,21,9,12,0,0,103.619,155,18,10,16,0,0,104.843,824,20,11,19,1,0,103.01,828,19,10,20,0,0,124.562
3,3,1,1,2,0,0,101.398,1,2,1,1,0,0,101.421,822,8,4,12,0,0,101.039,815,13,5,3,0,0,103.53,8,9,3,9,0,0,106.504,18,4,2,4,0,0,103.402,13,10,4,6,0,0,106.713,825,5,2,10,1,0,104.501,4,3,3,14,0,0,121.597,20,7,6,7,0,0,103.45,807,6,5,5,0,0,103.403,826,12,7,16,0,0,101.191,817,22,6,8,0,0,102.568,818,11,7,21,1,0,104.368,821,16,8,17,0,0,122.167,154,14,9,13,0,0,106.395,813,21,9,11,0,0,103.649,155,18,10,15,0,0,105.069,824,20,11,20,0,0,140.817,828,19,10,18,0,0,102.476
3,3,1,1,2,0,0,101.851,1,2,1,1,0,0,101.751,822,8,4,9,0,0,100.831,815,13,5,3,0,0,103.018,8,9,3,14,0,0,121.948,18,4,2,4,0,0,103.482,13,10,4,11,0,0,120.788,825,5,2,10,0,0,107.608,4,3,3,12,0,0,100.599,20,7,6,6,0,0,103.183,807,6,5,5,1,0,103.554,826,12,7,13,0,0,101.806,817,22,6,7,0,0,102.888,818,11,7,20,0,0,107.361,821,16,8,16,0,0,100.99,154,14,9,17,0,0,123.202,813,21,9,8,0,0,103.672,155,18,10,15,1,0,105.998,824,20,11,21,0,0,131.812,828,19,10,18,0,0,102.326
3,3,1,1,2,0,0,101.671,1,2,1,1,0,0,102.002,822,8,4,8,0,0,101.984,815,13,5,3,1,0,102.953,8,9,3,13,0,0,100.145,18,4,2,4,0,0,103.507,13,10,4,10,0,0,100.86,825,5,2,15,0,0,122.298,4,3,3,11,0,0,100.655,20,7,6,7,1,0,104.129,807,6,5,5,0,0,106.353,826,12,7,12,0,0,101.718,817,22,6,6,0,0,103.058,818,11,7,21,0,0,124.286,821,16,8,16,0,0,102.033,154,14,9,17,0,0,101.294,813,21,9,9,0,0,104.035,155,18,10,14,0,0,108.056,824,20,11,20,0,0,103.617,828,19,10,18,0,0,102.661
3,3,1,1,2,0,0,101.494,1,2,1,1,0,0,101.775,822,8,4,7,0,0,101.172,815,13,5,3,0,0,106.155,8,9,3,13,0,0,101.788,18,4,2,4,1,0,103.846,13,10,4,8,0,0,101.191,825,5,2,14,0,0,101.624,4,3,3,10,0,0,101.283,20,7,6,6,0,0,106.407,807,6,5,11,0,0,119.745,826,12,7,12,0,0,101.976,817,22,6,5,0,0,102.544,818,11,7,20,0,0,101.65,821,16,8,15,0,0,101.762,154,14,9,16,0,0,101.494,813,21,9,9,0,0,104.078,155,18,10,19,0,0,125.956,824,20,11,21,0,0,110.207,828,19,10,17,0,0,102.707
3,3,1,1,2,0,0,101.455,1,2,1,1,0,0,101.802,822,8,4,5,0,0,101.256,815,13,5,9,0,0,121.025,8,9,3,11,0,0,100.982,18,4,2,3,0,0,105.97,13,10,4,6,0,0,101.074,825,5,2,14,0,0,101.527,4,3,3,7,0,0,101.5,20,7,6,13,0,0,120.896,807,6,5,8,0,0,99.468,826,12,7,12,0,0,103.083,817,22,6,4,1,0,102.589,818,11,7,20,0,0,103.061,821,16,8,15,0,0,101.959,154,14,9,16,0,0,101.626,813,21,9,10,0,0,104.95,155,18,10,19,0,0,101.246,824,20,11,21,1,0,105.803,828,19,10,17,0,0,103.044
